2239
      479971.05	stout
     260500.948	electrify
      454263.03	enumerates
     526476.188	optoelectronic
     671660.639	remorsefully
     508490.863	postcards
     777908.102	worldliness
     635945.892	oklahoma
      439447.48	razors
     204294.813	victimised
     788468.948	idolaters
     232650.045	Saccharin
     214899.393	Duckbill
     629036.083	costly
     380495.779	gates
     821528.758	Appointments
      406398.26	Curdle
     175249.506	Settler
     805990.588	cycles
     682859.581	prat
     829466.808	disproof
      66650.206	Millet
     683896.395	personally
     988374.539	Equity
     775356.028	uneasy
     817150.036	visitations
     742144.429	gruelling
     843315.559	Fitfully
     392863.012	specialised
     682356.214	grail
     221096.101	tray
      565307.46	becomes
     927505.155	genocide
      891143.85	projections
     109844.516	proofreads
     851355.113	Talc
     818577.744	Blasting
     195186.601	Symptomatic
        42929.9	shredding
     447231.435	systematically
     461770.292	floors
     115162.352	Grubbiest
     758585.941	crucible
       5352.928	pretenders
      324654.91	gawk
     653573.213	amalgamating
      754610.92	tincan
      51446.935	vaccine
     330831.883	Hillside
     836590.499	overseas
     379802.548	warehoused
        9328.87	Steriliser
      76169.721	provoked
     276728.429	Physiology
      242026.87	retransmitted
      52425.538	binodal
      936665.42	trunnions
     858989.402	damagingly
     438521.631	Rowdiest
      932391.69	Draftee
     145970.652	effigy
     236942.509	Perennial
     968361.784	verifiability
     357072.526	Wooed
     915954.785	guides
     210008.136	undamaged
      31950.544	eaglet
     516583.398	Whirlwind
     407373.937	metaphors
      79561.024	rifting
     728411.962	Pod
     992225.927	remarry
     884221.258	sinker
     813354.856	Cobbled
      64655.639	troopship
     521449.633	delightfully
       9316.182	siren
     535025.876	scampering
     247231.094	catcher
     974384.511	Noblest
      873151.95	Mannequins
      21912.866	hereditary
     486670.785	ergot
     948492.833	decried
     655669.401	Hurtles
     592858.718	quote
     891636.096	polysyllable
     463203.418	beams
     433932.489	lectured
     476344.969	Prefixes
     268345.717	credibly
      71065.945	pane
     563013.794	scrubbed
     415347.884	continents
     240960.558	hegemonic
      572594.49	meat
     174876.675	lawmen
     385890.952	dwindle
     346503.016	ingrate
     493036.516	Dearie
      97149.949	speculated
     945138.202	judge
     174571.338	wooded
     236995.081	summonses
     313521.165	Impeachment
     628453.686	lung
     385049.527	Spectre
      37119.138	Goitre
     760051.493	Committed
     796908.574	firebombs
     163753.656	technocratic
     208805.866	sixths
     701742.908	perambulations
     954271.687	moults
     268313.848	haiti
     112270.968	Rebounds
     876990.756	diploid
     162030.341	stinged
     904371.883	lookalikes
      763656.04	confection
     427555.928	stereotypically
       2655.889	carcases
     158832.811	unawed
      98979.397	Strongman
     725388.947	gasps
      172354.71	arenas
     886451.127	thrash
     592072.525	Indulging
     744741.174	lefthanded
     187781.678	Nuisance
      31451.925	embodiment
     813424.396	Cyanogen
     304696.025	bedtimes
     813443.681	Simulations
     689688.409	malayan
     802966.023	simpler
     497115.403	Drowsiness
     586871.902	thinners
     181268.808	Theistic
     638537.853	Mentality
     497856.575	restructures
        6850.51	reticence
      722482.99	headset
     656265.365	civies
     215498.606	polyester
     839640.312	Sedative
     671345.979	enrolment
     734133.637	legislator
      378055.96	toothed
     585017.651	powders
     660248.729	quixotic
      37488.458	outflanked
     758264.654	fiend
     950004.393	trooping
     649746.615	attendant
     506218.723	interbank
     296297.976	cuddling
     299786.919	deprave
     346023.885	touched
     221842.661	kosher
     734229.798	persuades
     113995.994	Shakier
     860815.243	Learners
      247129.59	afloat
     133216.132	Ado
      165782.06	Blaming
     272196.328	Percept
     711200.791	bombed
     670873.562	cads
     917950.653	confrontations
     219098.679	Itchiest
     469131.272	puller
      69976.846	rainiest
     795490.888	Sprang
     529306.082	fertilise
     871650.643	quainter
     363016.215	flatten
     225447.082	harmonious
     370307.797	Bitch
     777106.226	clumsy
     233906.297	overrule
      75341.436	Purview
     556952.695	itchy
     144239.915	unexplained
     519366.953	midwicket
     401319.271	whipped
     380248.804	commemorated
     455984.413	Rotator
     874167.802	sherries
     639636.267	diagonalise
     182406.525	irresistibly
      53004.348	upriver
     350594.046	reporter
     329017.019	slavs
     377203.603	downpour
      49394.383	capable
     334529.326	midmost
      977325.45	adhesiveness
     483040.003	bastardised
     808232.696	intercountry
     478511.679	Breadandbutter
     909140.903	abomination
       3231.918	hydrated
     951103.079	loomed
     116430.041	photograph
     681299.911	quite
     303046.934	undertakers
     807722.696	skydives
     165926.537	Ongoing
     321000.089	throttled
     994102.798	deactivates
     703919.168	turfy
      768867.25	Ceremonials
     274589.954	Avoirdupois
     561531.454	woes
      844806.45	roving
      715526.58	pesticide
     101192.028	piezoelectric
     815423.825	outlawing
     287593.826	petticoats
     154929.998	leavening
     441984.029	Redshifts
      274441.55	Newsagents
     856819.312	enrol
      614992.54	fudge
     293672.143	Bangkok
     653102.583	Axeman
     252275.298	find
      477105.42	disguised
     161552.633	Workman
      57942.879	Sharpening
     709211.043	motheaten
     537972.663	companionably
     765805.289	languidly
     642467.484	reeled
     172666.974	tracers
     808588.509	periscope
     354716.513	Inedible
     871080.527	eaglets
      928214.98	veined
     640612.034	incased
     746074.145	utilise
     916122.554	pharmacists
     690232.997	morphological
     112695.777	unmaintainable
      32075.006	smoothest
     562378.791	Hovel
     881965.762	Restricts
     933702.055	witticisms
     512758.619	Outride
     826420.459	concuss
     965294.348	genitalia
      35505.757	hegemonic
      83138.687	runnerup
     992431.015	tailor
     633931.628	release
     309567.333	lamas
     615816.303	chivalry
     963021.562	evicted
     137160.824	wore
     519137.345	undefiled
     196899.114	coordinating
      52722.381	Glimpsing
     762798.808	daunt
     789084.737	arts
     585399.655	destroyed
      907875.09	propped
     626535.415	Dental
     441217.965	bakers
      86007.609	yeah
     903546.719	minings
     206663.158	polygons
     196537.093	spinet
     907306.541	crusaders
     120363.449	entreaty
     913232.326	Preferring
     404410.951	Fame
     555174.314	skewers
       200863.6	Wheezing
      65555.423	cores
      50816.771	Reveller
     139646.991	Cemeteries
     971094.209	Plant
      871467.71	ceres
     384339.229	epoxies
     833075.703	depersonalisation
     328867.673	scarifying
     703776.158	contortion
     465988.212	lynx
     638646.065	Chrome
     551007.711	daydreams
     378684.229	grant
     624313.754	grin
     177687.357	enounces
     789906.651	catholic
      47336.601	coon
     959657.893	muddier
     262688.516	leptons
     164402.279	decay
     184693.928	mold
     754279.212	unholy
     510121.935	figurines
      363382.12	sweetening
     470210.874	untrappable
     265341.316	seething
     678192.117	forwardlooking
     544211.043	funky
      720651.71	regimented
     439590.672	Illegitimately
     460725.192	merman
     334823.097	uploaded
     743108.562	moduli
     646864.739	disagreed
     190021.811	Spastics
      424219.06	Lilac
     478182.066	Bribes
     963173.997	gainer
     409001.568	Radically
     234869.291	uncultivated
     339206.818	approachable
      97068.382	Zillion
     383789.023	Unhidden
     728774.272	pivots
     307840.717	grounds
      14473.489	ungraciously
     719766.359	Welltaken
     282530.187	pauper
       6612.199	brushing
     153117.831	casualness
      206684.75	accuses
     614867.794	encapsulated
     283197.456	directed
     352256.145	wallets
       82437.82	predicated
      82335.839	disproves
     792324.711	Rapped
      34205.849	electrode
     987035.848	occupant
     317520.965	Liquify
     330737.014	velvets
     245109.029	Splutters
     415572.338	scrap
     637160.298	hourglass
     633514.784	deteriorating
       718481.0	Genitalia
     914928.065	wrens
     599315.594	magmas
     800153.482	flexibilities
     187973.768	mountains
     919854.558	Shallowest
     793580.227	Remedies
     784505.157	jumpiness
     393601.166	nests
     786587.038	psalmist
     333317.178	Slings
     558507.056	Soppy
      29766.691	lunge
     152549.483	efficacy
     436812.426	genuine
     130943.013	discomfited
     241089.917	modern
     272376.806	heatresistant
     936988.335	livery
     867752.718	litanies
     506698.801	Adroitly
     325234.882	inextricably
     464575.288	optimally
     511909.347	basify
     565037.514	Scratch
      659961.01	Limpopo
     814598.804	barefooted
     941361.185	extenuated
      352925.04	clarification
      247975.94	apostasy
     212430.873	Mouthparts
     400072.046	subsidy
     685776.454	breadth
     614064.976	Summoner
     849215.431	retentivity
     766267.327	dish
      752628.24	Sparsely
     149721.745	shrug
     207584.018	Enlargement
     792231.682	regressive
     559293.992	Wickedness
     616552.186	Pried
     246343.764	infer
     360590.543	Humanities
     879046.317	Chastise
     707455.673	actualise
      92743.791	Menagerie
     769059.257	ironical
     374321.545	flawlessly
     746869.039	stepparents
     993910.537	motors
     881520.806	consensual
     786640.717	Complacently
     252460.816	antonym
     114086.947	tolbooth
     262936.164	inserting
      203835.46	Thriving
      472852.24	miniaturised
     334549.066	Ontologically
     730547.158	civilised
     871459.192	successions
     162274.109	Fatcat
     969377.304	Hauliers
      142597.54	connexion
      35526.952	threefold
     949709.171	murkiest
     123853.011	taiwan
     228220.342	ladyship
     476367.652	edginess
     101670.937	Magi
     624607.524	Revolutions
     434524.532	protest
     915085.614	Appetising
     800819.211	crashlanding
      13004.896	Combing
      785002.83	Leaseholder
     146160.565	Unwarrantable
     550037.238	Chests
     310736.121	rascals
     609459.853	foxhole
     921527.518	untying
     836800.419	agrees
     988513.664	seamier
     982546.675	aeon
     702914.382	goulash
     607241.283	robed
     744308.659	duckings
     301794.999	Giggling
     567798.373	legendary
     444928.274	nevertheless
     313881.356	vulcanism
      613055.84	wineglass
     703035.564	dwarfing
     687243.012	honeysuckles
     961647.796	profiled
     971663.048	ears
     475723.626	amicability
     511118.439	Trueblue
     819957.525	queens
     297682.476	concealment
      85049.025	foresight
     837406.056	convexity
     874373.351	restitution
     750245.014	lorries
     667255.261	disavowing
     132706.049	marinated
      81206.556	grain
     418767.773	Tears
     449151.742	scabies
     910913.131	conserved
     330283.949	unhuman
     971232.928	earwigs
     378332.611	Chastise
     987265.878	hedgerows
     554235.575	egret
     359971.495	decline
     960042.241	replications
     336642.529	Lads
     374214.182	apaches
     655591.089	incongruous
     455575.389	Bullets
     815877.932	Crotchetiness
     730793.101	ewes
      99081.887	braking
     295998.507	retell
     432748.888	shallows
     762736.947	crouching
      667675.53	exclusivist
     922793.709	keeled
     253726.938	truce
     806541.201	Nodules
     821983.074	dipper
     497276.965	pluralistic
      84372.027	scars
      14388.964	fudge
     845788.063	koreans
     173256.199	task
     887071.946	Forearms
      796860.53	Foreign
      660106.53	treks
     759509.739	Televisual
     631971.796	Signora
      429042.43	Smell
     422175.313	parliamentarian
     730629.013	nationalism
     389315.862	builtin
      760679.24	cliffhanger
     575013.672	irregulars
     151535.978	Ruminative
     419248.472	underrate
     859987.491	goliath
     514831.932	servant
     180068.375	crouch
     244514.259	Middles
     999473.684	overshooting
     441754.373	typesetter
     471922.056	undermine
     760875.469	Altimeter
     545906.736	remonstrations
     392808.244	clothespegs
     162551.989	scanners
     793535.797	rug
     167461.918	hoarding
      55737.942	celebrity
      43669.404	Addressing
     839810.948	expressionists
     873501.871	descendant
     158465.998	magnolia
      29362.758	adjust
     417570.564	Uneconomic
     519657.281	hospitals
     621529.863	ingeniously
      905039.25	driveins
     975798.953	Socialistic
     853616.509	cavorting
     598180.681	Flintlocks
      480613.76	trunnions
     510710.918	Stockier
     410661.631	slicked
     923403.126	Connived
     189730.023	taxonomy
     169622.419	bloodline
     881994.822	Horsewhipped
     889600.487	lens
     423131.418	wrongfully
      186964.49	perron
     345127.768	domineer
     822178.465	Boozer
     656219.511	consumerist
     288724.902	illtempered
     287418.905	blueblooded
     635723.126	seminary
     675919.244	Fiendish
     311733.558	agnostic
      53781.213	surmising
     397127.056	bursting
     752774.249	jewess
     114910.571	rebelling
      55291.589	patiently
     429820.244	weakest
     673842.024	fatless
     530238.065	affirming
      161264.74	transcribes
     335411.172	incrementing
     579984.697	Choreographed
     445698.351	Compactly
      98942.818	confederations
     160849.866	fabulously
     894813.207	inquisitor
     376794.477	miser
     991393.747	logically
     470317.975	Powering
     816801.955	jollify
     765593.127	trusteeship
     317442.643	pertinent
      868209.33	unbooked
     396885.506	mushy
      137028.03	fascism
     787031.543	Sympathises
     805554.444	leaper
      228511.29	radiogram
     899023.883	mileages
     694582.847	trail
     332947.169	kinship
     806518.015	schooners
     159712.538	Propagator
      23657.672	mulberry
     393933.746	diagonalise
     482752.386	soothingly
     373364.766	thoroughfares
     275376.885	cratered
     443226.698	distorter
     247780.811	hexameter
     258924.353	reinterpreted
      403027.64	zipped
     876219.265	imitations
     672439.222	shelves
     539165.711	bequeathing
     216742.811	Machete
     648961.981	Maximality
      38354.285	moisturiser
     771847.898	cap
      457448.26	cabling
     579498.638	exhusband
     284787.714	Area
      24538.187	science
     551849.152	finger
      57551.207	accredits
     457004.799	Clairvoyance
     108681.783	disconcertingly
      492974.17	pine
      902604.06	vivacious
     916714.764	tramping
     916955.434	bog
      21870.457	annular
     290029.871	Sylph
      72700.447	flipped
     685575.955	Believe
      18261.366	dublin
     212703.392	offensively
     890774.217	disclosed
      298008.15	drops
     258184.931	wrenching
      550707.68	transfixed
     669587.096	croaks
     598846.892	Bleached
     269570.714	Caterpillar
     256395.203	control
     159802.376	pluckiest
     841037.961	Superciliousness
     826862.955	rind
     848081.221	staphylococcus
     248437.298	prepaid
     580406.051	guarding
      544164.01	Cortisol
     349178.473	pajama
     975113.548	oblong
     971088.888	Summits
     352040.594	unhooks
     490630.851	bicycles
      972144.54	twosome
     354716.045	simpered
     687526.339	censor
     355002.396	cycad
      518553.74	horrifyingly
     464427.401	torpid
     103478.688	Soothing
     216639.269	querying
      50650.326	quadripartite
     174039.993	bodyguards
     616437.662	covertly
      55396.431	endorser
      65750.076	effluents
     672022.103	audience
     180799.022	embryology
     487470.585	protagonist
     587893.121	Bearskin
     852712.309	additional
     886667.447	buttress
     175870.089	Beeline
     311705.517	reimporting
     626526.582	redeemed
      48862.703	murals
     419855.865	Stolidity
      31233.206	lunchpack
     644131.719	derelictions
     413658.589	squashing
     985718.864	hillier
     972567.483	affiliates
       3569.893	beltings
     591782.914	endorsed
     351355.973	festering
      271763.13	preservation
      941260.32	disgraceful
      51382.567	Prostitutes
     286313.241	deterioration
     814808.081	Loftier
      874682.82	stridently
     408266.424	insiders
     526542.778	reformatting
     942843.958	Hoarseness
      96077.844	lilacs
     821469.345	Hairiness
     308814.176	blouses
     729866.398	absentminded
     352467.454	deluxe
      917449.03	aladdin
       358727.0	exhibitioners
     159571.755	promote
     480547.098	amorist
     494151.392	gambolling
     627998.948	polyethylene
     706825.287	darn
     981069.157	ransacking
      576219.42	captioned
     967322.075	Consoled
     408657.995	insist
     807139.171	counting
     505010.973	Extols
     759980.827	romanced
     943797.162	oryxes
     910909.066	Ruminant
      472180.38	units
     639440.213	alternate
     421607.769	retarded
     971718.854	sketchiest
     920421.028	felons
     977138.608	numerator
     578406.914	disclosure
       1853.862	industrialist
     258752.291	Israel
      107209.46	Incubation
     613819.792	penguin
     685827.802	last
     585879.836	manifests
     620592.079	Enumerated
     933808.296	friendlily
     439867.863	gunsmith
     841228.381	wreath
     385104.027	smelter
     895340.936	decustomised
     786678.422	guru
     851422.054	Bleats
      12977.179	interventions
     230554.911	parleying
     993822.087	Elites
     387623.692	snapper
     838335.884	switcher
     290186.093	accommodate
     145049.261	contended
     168315.677	configured
      84354.744	moorhen
     792031.584	pilfering
     586623.889	concessional
     448674.965	Corpuscular
     711338.663	lengthy
     789735.588	deconvolution
     625948.167	Locals
     837348.762	eukaryote
     625048.889	sightings
     559752.249	sodomite
     284397.971	blue
     322429.173	pimply
     313867.059	Dilapidated
     487930.403	appalling
     466310.102	tweeters
     254957.361	revolutionise
      88897.222	unsaid
     889052.264	anticipations
     697739.157	notification
     838076.009	Peruse
     853417.178	enabling
     827798.735	hangovers
     260489.168	aped
     363274.943	potshot
     733637.671	samizdat
      147099.74	tiresome
     378774.052	extending
     240033.462	commando
     740565.496	annotation
     447174.299	readily
     268637.224	lauded
     925417.673	enumerating
     717924.438	helpfulness
      18178.601	fizzing
     494083.771	Duplicators
     792673.306	highland
     442892.397	Decipher
     724540.517	mutate
     881506.579	Obedient
     410687.461	Decent
     899933.357	Puppetry
     912043.345	melons
     418655.413	denunciations
     142844.223	danube
     101357.457	waterless
       3238.241	Tedious
     852579.041	seesaw
      888852.67	cheerless
     521617.701	clotted
     399664.441	dreariness
     238543.805	waltzing
      52940.554	scratched
     913951.599	crowned
     663318.757	benefactress
      377195.32	rowers
     772072.764	Cautiousness
      51614.151	intense
      78994.488	Parallelogram
     868641.506	carnally
     467092.999	hairdressing
     776341.464	Reciprocation
       549133.3	offer
     279600.489	Reachable
     775772.028	wombat
     689726.017	moods
     973854.872	piratical
     589239.752	heroics
     124937.614	midfielders
     438187.194	penny
     687985.986	marsupial
     716973.308	hiked
     265222.957	cruisers
     729934.344	Luxuriate
     209533.449	cockroach
     493140.327	Parks
      338218.43	sty
     113513.282	stashed
     375360.709	hellfire
      56132.959	lavatories
     666470.491	pared
       1583.682	tolerated
     866238.007	Killer
     603431.627	aeronautical
     391858.332	rheostat
     892171.999	lapel
     341761.369	streamline
     964689.275	criminally
     160694.186	consecutively
     130903.243	slopes
     539395.045	spastic
     301548.113	timed
     542561.273	valency
     641359.852	moonlight
     789054.632	pentagons
      953722.41	Mouldier
     442248.174	viewpoints
     127967.876	supine
      555591.88	armoury
     159981.585	steamers
     567328.563	Anecdotally
     413619.558	patroness
     149576.436	missionaries
     475079.616	gander
      588516.44	Immediacy
     224796.275	Fondness
     289750.201	Exhibited
     302740.572	Advertisers
     778687.085	illmannered
     108720.773	Goalkeeper
     946057.933	localised
     489276.262	weary
      32903.921	Beeches
     602250.902	internationalised
     724445.372	Graphed
     674075.424	liquidators
     670471.173	extremism
     405633.986	Stultify
     788577.993	loathe
     688617.038	Traumatic
     704557.688	seagod
      322593.15	inaudibly
     857488.914	determines
     868057.337	militarised
     269726.476	beech
     209574.475	oafish
      305158.38	banshee
     511462.914	gumtrees
     182446.962	boos
     982484.829	jotter
       3054.196	geothermal
     335382.108	phenomenologists
     667629.552	Coops
       321234.5	Precipices
     796663.088	undercurrent
     800915.515	exit
     545194.445	starlike
     659279.636	soon
     397637.394	dishwater
     938539.857	diesel
      78729.079	servility
      860974.04	epidemics
      56088.115	frighteners
     727681.547	desktop
     205747.397	congressmen
     424721.687	foreboding
     513036.851	devises
     451639.873	injudicious
      653459.04	arbitrarily
     670803.589	velvety
     747322.901	Blockaded
     331097.711	selfdestructed
     969084.218	emphasis
     117448.889	Segmentation
      45466.018	waterways
     139141.118	inheritance
     474963.253	toothed
     597584.878	coverts
     727031.735	weaklings
     710859.462	bookings
      482472.44	Mobilities
     944606.225	beefs
     313969.339	Climbable
     580305.052	hydrological
      325998.83	olfactory
      230457.19	clogging
     798794.298	referentially
     392643.858	adipose
     633196.723	cooperated
     512145.526	sweatshops
     859231.373	blabber
     760087.639	secretory
     338640.538	unjustness
      21769.578	cited
     629261.643	vanish
     830107.697	Trawls
     456304.375	pentagons
     907693.627	kidneys
     956223.013	chiffon
     820281.971	moisturisers
     607866.678	coalitions
     245702.814	ideographic
     693248.253	showering
     574455.144	shrieks
     683331.018	Layering
     769455.433	circumspect
      470926.17	gobbler
     113239.845	wavering
     800256.531	trowels
      22341.522	mothering
     733885.213	Revising
     381634.868	unchanged
      313051.36	meteor
     835348.523	Roofs
     803282.328	bigotry
     939605.755	roughly
     235982.109	Implication
     665427.519	aestheticsy
     294998.108	plating
     187838.646	enforceability
     311819.972	Briber
     112028.461	Ultimately
     339910.006	gym
     265950.431	swore
      958294.28	unchronicled
     939632.293	transgressing
     800825.365	Wunderkind
